word,care_hlcts,fairness_hlcts,loyalty_hlcts,authority_hlcts,sanctity_hlcts,total_seen,seen_care,seen_fairness,seen_loyalty,seen_authority,seen_sanctity,care_pos,care_neg,care_neu,care_sent,fairness_pos,fairness_neg,fairness_neu,fairness_sent,loyalty_pos,loyalty_neg,loyalty_neu,loyalty_sent,authority_pos,authority_neg,authority_neu,authority_sent,sanctity_pos,sanctity_neg,sanctity_neu,sanctity_sent,avg_pos,avg_neg,avg_neu,sum_hl,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,ind_vader,ind_comp,tag,care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,foundation
wish,6.0,8.0,4.0,7.0,5.0,204.0,31.0,46.0,46.0,42.0,39.0,0.4670000000000001,0.08416666666666667,0.4488333333333334,0.4543,0.3685,0.11674999999999999,0.514875,0.3310875,0.5045,0.30474999999999997,0.19075,0.15560000000000002,0.43571428571428567,0.18857142857142858,0.3757142857142858,0.3236428571428571,0.37879999999999997,0.23199999999999998,0.3896,0.10513999999999997,0.0,0.0,0.0,30.0,0.1935483870967742,0.17391304347826086,0.08695652173913043,0.16666666666666666,0.1282051282051282,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,v,0.1935483870967742,0.17391304347826086,0.08695652173913043,0.16666666666666666,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,care.virtue
join,18.0,5.0,21.0,21.0,9.0,588.0,112.0,123.0,114.0,126.0,113.0,0.37066666666666664,0.22216666666666668,0.40711111111111103,0.09299444444444445,0.3484,0.098,0.5536,0.27037999999999995,0.4258095238095238,0.08557142857142856,0.48857142857142855,0.3612333333333334,0.3467619047619047,0.14709523809523808,0.5063333333333334,0.1644428571428571,0.32677777777777783,0.1771111111111111,0.4961111111111111,0.08486666666666667,0.0,0.0,0.0,74.0,0.16071428571428573,0.04065040650406504,0.18421052631578946,0.16666666666666666,0.07964601769911504,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,v,0.16071428571428573,0.04065040650406504,0.18421052631578946,0.16666666666666666,0.07964601769911504,0.0,0.0,0.0,0.0,0.0,loyalty.virtue
carefully,8.0,2.0,3.0,6.0,2.0,117.0,34.0,21.0,23.0,26.0,13.0,0.30750000000000005,0.026375,0.666125,0.17930000000000007,0.253,0.0,0.747,0.27475,0.2313333333333333,0.07333333333333333,0.6953333333333335,-0.04193333333333332,0.3558333333333334,0.021833333333333333,0.6223333333333333,0.4119000000000001,0.2525,0.184,0.5635,-0.13695,0.0,0.0,0.0,21.0,0.23529411764705882,0.09523809523809523,0.13043478260869565,0.23076923076923078,0.15384615384615385,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.128}",0.128,r,0.23529411764705882,0.09523809523809523,0.13043478260869565,0.23076923076923078,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,care.virtue
bomb,27.0,6.0,9.0,10.0,8.0,306.0,70.0,46.0,79.0,58.0,53.0,0.014592592592592593,0.6130740740740742,0.37229629629629635,-0.7303518518518517,0.042,0.5743333333333334,0.38366666666666666,-0.5862666666666667,0.05411111111111111,0.5361111111111111,0.40977777777777774,-0.6929555555555554,0.0498,0.6235999999999999,0.3266,-0.68041,0.022,0.671875,0.30612500000000004,-0.7348875,0.0,0.0,0.0,60.0,0.38571428571428573,0.13043478260869565,0.11392405063291139,0.1724137931034483,0.1509433962264151,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4939}",-0.4939,n,0.0,0.0,0.0,0.0,0.0,0.38571428571428573,0.13043478260869565,0.11392405063291139,0.1724137931034483,0.1509433962264151,care.vice
innocent,13.0,10.0,7.0,8.0,6.0,215.0,51.0,49.0,48.0,44.0,23.0,0.33653846153846156,0.33507692307692305,0.32823076923076927,-0.15100769230769234,0.3294,0.24770000000000003,0.4232,0.05769,0.29214285714285715,0.30157142857142855,0.4067142857142857,-0.1657,0.293875,0.428,0.27775000000000005,-0.32958750000000003,0.39483333333333337,0.3495,0.2558333333333333,-0.10486666666666666,0.0,0.0,0.0,44.0,0.2549019607843137,0.20408163265306123,0.14583333333333334,0.18181818181818182,0.2608695652173913,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.34}",0.34,a,0.2549019607843137,0.20408163265306123,0.14583333333333334,0.18181818181818182,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,sanctity.virtue
imposed,9.0,11.0,5.0,10.0,6.0,318.0,67.0,81.0,43.0,71.0,56.0,0.025666666666666667,0.43300000000000005,0.5412222222222222,-0.2833333333333333,0.08636363636363636,0.30445454545454553,0.6092727272727273,-0.10895454545454547,0.040400000000000005,0.324,0.6357999999999999,-0.23234000000000005,0.11579999999999999,0.3202,0.5640000000000001,-0.10677999999999999,0.0,0.38233333333333336,0.6176666666666667,-0.39286666666666664,0.0,0.0,0.0,41.0,0.13432835820895522,0.13580246913580246,0.11627906976744186,0.14084507042253522,0.10714285714285714,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.0772}",-0.0772,v,0.0,0.0,0.0,0.0,0.0,0.13432835820895522,0.13580246913580246,0.11627906976744186,0.14084507042253522,0.10714285714285714,authority.vice
share,13.0,20.0,12.0,8.0,10.0,714.0,163.0,144.0,148.0,145.0,118.0,0.4503076923076923,0.04953846153846154,0.5001538461538462,0.4467461538461539,0.36965000000000003,0.15095,0.47935,0.22580499999999998,0.4263333333333333,0.07941666666666668,0.4942500000000001,0.3020916666666666,0.5405,0.02675,0.4327500000000001,0.45145,0.4497,0.044700000000000004,0.5056,0.47240000000000004,0.0,0.0,0.0,63.0,0.07975460122699386,0.1388888888888889,0.08108108108108109,0.05517241379310345,0.0847457627118644,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,n,0.07975460122699386,0.1388888888888889,0.08108108108108109,0.05517241379310345,0.0847457627118644,0.0,0.0,0.0,0.0,0.0,fairness.virtue
values,16.0,13.0,25.0,22.0,29.0,615.0,119.0,125.0,109.0,139.0,123.0,0.56,0.09275,0.34725000000000006,0.5076,0.6111538461538462,0.042,0.3468461538461538,0.6481923076923077,0.4227600000000001,0.040679999999999994,0.5365199999999999,0.5250600000000001,0.4285,0.131,0.4404545454545455,0.33529545454545456,0.4249655172413794,0.09217241379310344,0.48293103448275865,0.42637931034482757,0.0,0.0,0.0,105.0,0.13445378151260504,0.104,0.22935779816513763,0.15827338129496402,0.23577235772357724,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,n,0.13445378151260504,0.104,0.22935779816513763,0.15827338129496402,0.23577235772357724,0.0,0.0,0.0,0.0,0.0,sanctity.virtue
problems,42.0,21.0,19.0,16.0,23.0,970.0,194.0,200.0,188.0,186.0,202.0,0.09592857142857143,0.4413095238095238,0.4627857142857144,-0.4123500000000001,0.13738095238095238,0.37166666666666665,0.490952380952381,-0.308152380952381,0.10094736842105263,0.42489473684210527,0.4741052631578946,-0.4200263157894737,0.066625,0.46168750000000003,0.4716875,-0.5040499999999999,0.09978260869565217,0.4615217391304348,0.43882608695652164,-0.4041956521739132,0.0,0.0,0.0,121.0,0.21649484536082475,0.105,0.10106382978723404,0.08602150537634409,0.11386138613861387,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4019}",-0.4019,n,0.0,0.0,0.0,0.0,0.0,0.21649484536082475,0.105,0.10106382978723404,0.08602150537634409,0.11386138613861387,care.vice
backed,14.0,7.0,21.0,19.0,7.0,419.0,77.0,98.0,103.0,71.0,70.0,0.19057142857142859,0.2524285714285715,0.5570714285714286,-0.2795285714285714,0.3892857142857143,0.08471428571428571,0.526,0.14809999999999998,0.22395238095238096,0.16490476190476192,0.6109999999999999,-0.12295238095238097,0.2747894736842105,0.18842105263157896,0.5366842105263159,-0.08059473684210526,0.26357142857142857,0.10371428571428572,0.6327142857142857,0.021300000000000024,0.0,0.0,0.0,68.0,0.18181818181818182,0.07142857142857142,0.20388349514563106,0.2676056338028169,0.1,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0258}",0.0258,v,0.18181818181818182,0.07142857142857142,0.20388349514563106,0.2676056338028169,0.1,0.0,0.0,0.0,0.0,0.0,authority.virtue
authority,7.0,25.0,13.0,72.0,11.0,836.0,149.0,183.0,145.0,224.0,135.0,0.3667142857142857,0.18528571428571428,0.4482857142857143,0.08211428571428572,0.27376,0.06188,0.66432,0.06863199999999998,0.2870769230769231,0.18646153846153846,0.5263846153846153,-0.06071538461538462,0.27620833333333317,0.1199305555555556,0.6038749999999998,0.013843055555555595,0.25072727272727274,0.064,0.6853636363636363,0.07840909090909093,0.0,0.0,0.0,128.0,0.04697986577181208,0.1366120218579235,0.0896551724137931,0.32142857142857145,0.08148148148148149,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.0772}",0.0772,n,0.04697986577181208,0.1366120218579235,0.0896551724137931,0.32142857142857145,0.08148148148148149,0.0,0.0,0.0,0.0,0.0,authority.virtue
unfortunately,3.0,5.0,6.0,5.0,3.0,275.0,49.0,63.0,67.0,61.0,36.0,0.056,0.5650000000000001,0.379,-0.5145666666666666,0.1268,0.5508,0.32260000000000005,-0.36785999999999996,0.18283333333333332,0.5046666666666666,0.3125,-0.17865000000000006,0.195,0.5576,0.2476,-0.37248000000000003,0.118,0.6083333333333334,0.274,-0.4274,0.0,0.0,0.0,22.0,0.061224489795918366,0.07936507936507936,0.08955223880597014,0.08196721311475409,0.08333333333333333,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.34}",-0.34,r,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.07936507936507936,0.08955223880597014,0.08196721311475409,0.08333333333333333,loyalty.vice
murder,15.0,14.0,8.0,8.0,9.0,421.0,76.0,106.0,92.0,71.0,76.0,0.0134,0.6453333333333333,0.3412,-0.77304,0.07364285714285713,0.5995714285714285,0.32678571428571423,-0.7508142857142855,0.125,0.527875,0.347125,-0.5874999999999999,0.056125,0.664375,0.279625,-0.795275,0.032777777777777774,0.5671111111111112,0.40022222222222226,-0.7291777777777777,0.0,0.0,0.0,54.0,0.19736842105263158,0.1320754716981132,0.08695652173913043,0.11267605633802817,0.11842105263157894,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6908}",-0.6908,n,0.0,0.0,0.0,0.0,0.0,0.19736842105263158,0.1320754716981132,0.08695652173913043,0.11267605633802817,0.11842105263157894,care.vice
thank,1.0,3.0,5.0,3.0,0.0,181.0,33.0,47.0,41.0,26.0,34.0,0.623,0.0,0.377,0.765,0.5853333333333334,0.0,0.4146666666666667,0.6702,0.5438000000000001,0.1454,0.31100000000000005,0.28234000000000004,0.5726666666666667,0.126,0.301,0.6641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.030303030303030304,0.06382978723404255,0.12195121951219512,0.11538461538461539,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,v,0.030303030303030304,0.06382978723404255,0.12195121951219512,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,loyalty.virtue
resolve,4.0,9.0,3.0,3.0,5.0,279.0,49.0,54.0,64.0,59.0,53.0,0.42275000000000007,0.116,0.4615,0.17624999999999996,0.38622222222222224,0.1998888888888889,0.41377777777777774,0.21552222222222217,0.44799999999999995,0.12333333333333334,0.4286666666666667,0.3421666666666667,0.365,0.033999999999999996,0.601,0.4489,0.40859999999999996,0.16699999999999998,0.4246,0.2044,0.0,0.0,0.0,24.0,0.08163265306122448,0.16666666666666666,0.046875,0.05084745762711865,0.09433962264150944,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3818}",0.3818,v,0.08163265306122448,0.16666666666666666,0.046875,0.05084745762711865,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,fairness.virtue
protesting,0.0,10.0,9.0,15.0,4.0,177.0,19.0,46.0,44.0,35.0,33.0,0.0,0.0,0.0,0.0,0.1129,0.5346,0.3523,-0.57596,0.05733333333333333,0.4085555555555555,0.534,-0.34728888888888887,0.06733333333333333,0.46659999999999996,0.46599999999999997,-0.40704,0.12925,0.3425,0.52825,-0.24617499999999998,0.0,0.0,0.0,38.0,0.0,0.21739130434782608,0.20454545454545456,0.42857142857142855,0.12121212121212122,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4215}",-0.4215,v,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.20454545454545456,0.42857142857142855,0.12121212121212122,authority.vice
giving,15.0,26.0,17.0,20.0,14.0,643.0,132.0,126.0,150.0,126.0,109.0,0.39520000000000005,0.18913333333333332,0.4156,0.2579466666666666,0.4250769230769231,0.08346153846153846,0.4914230769230769,0.38481538461538456,0.40052941176470586,0.12141176470588236,0.4780588235294117,0.36103529411764707,0.31710000000000005,0.18544999999999998,0.49709999999999993,0.11140000000000001,0.4621428571428571,0.09171428571428572,0.44607142857142856,0.4287714285714285,0.0,0.0,0.0,92.0,0.11363636363636363,0.20634920634920634,0.11333333333333333,0.15873015873015872,0.12844036697247707,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.34}",0.34,v,0.11363636363636363,0.20634920634920634,0.11333333333333333,0.15873015873015872,0.12844036697247707,0.0,0.0,0.0,0.0,0.0,fairness.virtue
grave,7.0,3.0,3.0,3.0,3.0,167.0,34.0,34.0,32.0,44.0,23.0,0.05385714285714286,0.6832857142857142,0.263,-0.6549285714285714,0.08966666666666667,0.5216666666666666,0.38866666666666666,-0.3495333333333333,0.16,0.5116666666666666,0.3283333333333333,-0.41626666666666673,0.12166666666666666,0.5973333333333334,0.28099999999999997,-0.6214666666666666,0.082,0.3713333333333333,0.5466666666666667,-0.4151666666666667,0.0,0.0,0.0,19.0,0.20588235294117646,0.08823529411764706,0.09375,0.06818181818181818,0.13043478260869565,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3818}",-0.3818,a,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.08823529411764706,0.09375,0.06818181818181818,0.13043478260869565,care.vice
benefit,20.0,33.0,17.0,15.0,10.0,656.0,126.0,138.0,137.0,147.0,108.0,0.3919,0.15255,0.45565000000000005,0.3214850000000001,0.4504848484848485,0.12006060606060605,0.4295151515151515,0.4214939393939394,0.3731176470588235,0.12676470588235295,0.5002941176470589,0.3894823529411765,0.48966666666666664,0.010733333333333334,0.4996,0.5370533333333333,0.38160000000000005,0.0213,0.5971,0.47128000000000003,0.0,0.0,0.0,95.0,0.15873015873015872,0.2391304347826087,0.12408759124087591,0.10204081632653061,0.09259259259259259,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,n,0.15873015873015872,0.2391304347826087,0.12408759124087591,0.10204081632653061,0.09259259259259259,0.0,0.0,0.0,0.0,0.0,fairness.virtue
prosecution,9.0,6.0,2.0,9.0,5.0,187.0,30.0,31.0,39.0,57.0,30.0,0.06322222222222222,0.5227777777777777,0.4138888888888889,-0.6371777777777778,0.06333333333333334,0.594,0.3426666666666667,-0.7224499999999999,0.0875,0.604,0.3085,-0.743,0.08877777777777777,0.5513333333333335,0.35977777777777775,-0.6517777777777778,0.057999999999999996,0.625,0.317,-0.7635,0.0,0.0,0.0,31.0,0.3,0.1935483870967742,0.05128205128205128,0.15789473684210525,0.16666666666666666,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4939}",-0.4939,n,0.0,0.0,0.0,0.0,0.0,0.3,0.1935483870967742,0.05128205128205128,0.15789473684210525,0.16666666666666666,care.vice
improvement,4.0,2.0,5.0,3.0,2.0,83.0,22.0,13.0,16.0,20.0,12.0,0.4725,0.0,0.5275,0.511725,0.5025,0.0,0.4975,0.763,0.4193999999999999,0.0806,0.4998,0.47838,0.5513333333333333,0.0,0.4486666666666667,0.6444666666666667,0.4665,0.0,0.5335000000000001,0.4588,0.0,0.0,0.0,16.0,0.18181818181818182,0.15384615384615385,0.3125,0.15,0.16666666666666666,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,n,0.18181818181818182,0.15384615384615385,0.3125,0.15,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,loyalty.virtue
harm,19.0,13.0,11.0,6.0,10.0,318.0,55.0,76.0,62.0,68.0,57.0,0.028842105263157898,0.45600000000000007,0.515157894736842,-0.5981368421052635,0.09553846153846154,0.3817692307692307,0.5226153846153847,-0.40728461538461536,0.1341818181818182,0.40336363636363637,0.4623636363636363,-0.4152090909090909,0.10383333333333333,0.4843333333333333,0.4116666666666666,-0.48771666666666674,0.038,0.4474,0.5146000000000001,-0.5864299999999999,0.0,0.0,0.0,59.0,0.34545454545454546,0.17105263157894737,0.1774193548387097,0.08823529411764706,0.17543859649122806,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5423}",-0.5423,n,0.0,0.0,0.0,0.0,0.0,0.34545454545454546,0.17105263157894737,0.1774193548387097,0.08823529411764706,0.17543859649122806,care.vice
blamed,11.0,6.0,10.0,8.0,0.0,235.0,46.0,48.0,52.0,51.0,38.0,0.017727272727272727,0.5701818181818182,0.41209090909090906,-0.7105,0.06533333333333334,0.492,0.4426666666666667,-0.5859666666666666,0.0655,0.5458000000000001,0.3886,-0.5561499999999999,0.0,0.5522499999999999,0.44775,-0.6386999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.2391304347826087,0.125,0.19230769230769232,0.1568627450980392,0.0,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,v,0.0,0.0,0.0,0.0,0.0,0.2391304347826087,0.125,0.19230769230769232,0.1568627450980392,0.0,care.vice
created,11.0,15.0,8.0,14.0,12.0,689.0,117.0,162.0,147.0,135.0,128.0,0.3540909090909091,0.14754545454545456,0.49827272727272726,0.19547272727272727,0.318,0.21806666666666666,0.46393333333333325,-0.006359999999999995,0.37125,0.08299999999999999,0.5458749999999999,0.194225,0.3229285714285714,0.098,0.5790714285714286,0.14369285714285715,0.3153333333333333,0.19458333333333333,0.49008333333333337,0.09994166666666666,0.0,0.0,0.0,60.0,0.09401709401709402,0.09259259259259259,0.05442176870748299,0.1037037037037037,0.09375,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.25}",0.25,v,0.09401709401709402,0.09259259259259259,0.05442176870748299,0.1037037037037037,0.09375,0.0,0.0,0.0,0.0,0.0,authority.virtue
prosecuted,8.0,8.0,4.0,8.0,3.0,145.0,28.0,33.0,30.0,27.0,27.0,0.0615,0.547625,0.390875,-0.7107000000000001,0.061,0.4865,0.452375,-0.4635375,0.08549999999999999,0.57475,0.33999999999999997,-0.8317249999999999,0.05487499999999999,0.4598750000000001,0.48525,-0.495325,0.13266666666666668,0.655,0.21233333333333335,-0.8116,0.0,0.0,0.0,31.0,0.2857142857142857,0.24242424242424243,0.13333333333333333,0.2962962962962963,0.1111111111111111,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3818}",-0.3818,v,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.24242424242424243,0.13333333333333333,0.2962962962962963,0.1111111111111111,authority.vice
allow,26.0,25.0,22.0,30.0,18.0,966.0,192.0,187.0,199.0,219.0,169.0,0.3423076923076923,0.17969230769230765,0.47815384615384615,0.08243846153846153,0.36612,0.11788,0.5160399999999999,0.23630400000000001,0.30709090909090914,0.1469090909090909,0.5460454545454545,0.11109545454545455,0.2894,0.09100000000000001,0.6195333333333333,0.1501966666666667,0.35911111111111116,0.10822222222222222,0.5325555555555556,0.2629444444444444,0.0,0.0,0.0,121.0,0.13541666666666666,0.13368983957219252,0.11055276381909548,0.136986301369863,0.10650887573964497,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2263}",0.2263,v,0.13541666666666666,0.13368983957219252,0.11055276381909548,0.136986301369863,0.10650887573964497,0.0,0.0,0.0,0.0,0.0,authority.virtue
costly,7.0,2.0,2.0,1.0,1.0,123.0,29.0,19.0,29.0,21.0,25.0,0.22185714285714284,0.24942857142857142,0.5287142857142857,0.11004285714285714,0.1445,0.22649999999999998,0.6295,-0.06275,0.0,0.239,0.761,-0.1027,0.0,0.318,0.682,-0.1027,0.413,0.111,0.476,0.5859,0.0,0.0,0.0,13.0,0.2413793103448276,0.10526315789473684,0.06896551724137931,0.047619047619047616,0.04,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.1027}",-0.1027,a,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.10526315789473684,0.06896551724137931,0.047619047619047616,0.04,care.vice
faith,15.0,16.0,25.0,17.0,31.0,638.0,116.0,113.0,150.0,136.0,123.0,0.5234666666666665,0.1695333333333333,0.30706666666666665,0.3524466666666667,0.4178125,0.1625625,0.419625,0.38801875,0.47487999999999986,0.12391999999999999,0.4012400000000001,0.41640399999999994,0.46158823529411774,0.1441176470588235,0.394235294117647,0.419564705882353,0.5645483870967741,0.13400000000000004,0.30148387096774193,0.4962806451612903,0.0,0.0,0.0,104.0,0.12931034482758622,0.1415929203539823,0.16666666666666666,0.125,0.25203252032520324,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,n,0.12931034482758622,0.1415929203539823,0.16666666666666666,0.125,0.25203252032520324,0.0,0.0,0.0,0.0,0.0,sanctity.virtue
progress,11.0,5.0,9.0,15.0,5.0,570.0,123.0,85.0,125.0,132.0,106.0,0.4184545454545454,0.15627272727272726,0.4254545454545454,0.3800454545454545,0.389,0.20860000000000004,0.4024,0.2435,0.5094444444444446,0.1322222222222222,0.3584444444444445,0.4296777777777778,0.44573333333333337,0.1264,0.4278666666666667,0.3718533333333333,0.43100000000000005,0.040799999999999996,0.5282,0.49466,0.0,0.0,0.0,45.0,0.08943089430894309,0.058823529411764705,0.072,0.11363636363636363,0.04716981132075472,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,n,0.08943089430894309,0.058823529411764705,0.072,0.11363636363636363,0.04716981132075472,0.0,0.0,0.0,0.0,0.0,authority.virtue
fought,12.0,2.0,13.0,16.0,7.0,375.0,85.0,63.0,71.0,87.0,69.0,0.09991666666666665,0.4656666666666666,0.43449999999999994,-0.40183333333333343,0.0575,0.4235,0.519,-0.39744999999999997,0.094,0.48992307692307696,0.41592307692307695,-0.47776153846153846,0.08968749999999999,0.5333125000000001,0.3770625,-0.51938125,0.13171428571428573,0.5444285714285715,0.324,-0.5070428571428571,0.0,0.0,0.0,50.0,0.1411764705882353,0.031746031746031744,0.18309859154929578,0.1839080459770115,0.10144927536231885,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}",-0.3182,v,0.0,0.0,0.0,0.0,0.0,0.1411764705882353,0.031746031746031744,0.18309859154929578,0.1839080459770115,0.10144927536231885,authority.vice
gun,38.0,17.0,29.0,44.0,10.0,820.0,168.0,130.0,198.0,227.0,98.0,0.047473684210526314,0.49381578947368443,0.45865789473684204,-0.5598815789473683,0.09470588235294118,0.551705882352941,0.3534705882352941,-0.5961882352941177,0.05289655172413793,0.41217241379310343,0.5349310344827587,-0.4190620689655172,0.07013636363636364,0.4182727272727273,0.5116363636363638,-0.40574772727272723,0.07609999999999999,0.3718,0.5521,-0.34445,0.0,0.0,0.0,138.0,0.2261904761904762,0.13076923076923078,0.14646464646464646,0.19383259911894274,0.10204081632653061,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.34}",-0.34,n,0.0,0.0,0.0,0.0,0.0,0.2261904761904762,0.13076923076923078,0.14646464646464646,0.19383259911894274,0.10204081632653061,care.vice
help,125.0,73.0,82.0,68.0,56.0,3092.0,670.0,626.0,634.0,609.0,555.0,0.4159599999999999,0.092704,0.49128800000000017,0.3799591999999998,0.3926438356164385,0.11963013698630137,0.48772602739726006,0.3102109589041098,0.429890243902439,0.1164878048780488,0.45358536585365855,0.34283536585365865,0.4363970588235293,0.09435294117647061,0.4691764705882353,0.3928205882352943,0.39937500000000004,0.11176785714285717,0.48887500000000006,0.32120535714285703,0.0,0.0,0.0,404.0,0.1865671641791045,0.11661341853035144,0.12933753943217666,0.1116584564860427,0.1009009009009009,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,v,0.1865671641791045,0.11661341853035144,0.12933753943217666,0.1116584564860427,0.1009009009009009,0.0,0.0,0.0,0.0,0.0,care.virtue
conflicts,18.0,22.0,11.0,15.0,15.0,523.0,119.0,123.0,93.0,114.0,74.0,0.06644444444444444,0.45611111111111113,0.47738888888888886,-0.48887777777777786,0.055545454545454544,0.4008181818181818,0.5436818181818182,-0.3709318181818182,0.1049090909090909,0.33790909090909094,0.5571818181818181,-0.26580909090909094,0.13146666666666668,0.3858666666666667,0.4826666666666667,-0.33030000000000004,0.1336,0.3800666666666666,0.4862666666666667,-0.27782000000000007,0.0,0.0,0.0,81.0,0.15126050420168066,0.17886178861788618,0.11827956989247312,0.13157894736842105,0.20270270270270271,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3818}",-0.3818,n,0.0,0.0,0.0,0.0,0.0,0.15126050420168066,0.17886178861788618,0.11827956989247312,0.13157894736842105,0.20270270270270271,sanctity.vice
